dropped_ocid,kept_ocid,buyer_id,tender_title,date_published
ocds-dgv273-seacev3-1236437,ocds-dgv273-seacev3-1237037,PE-CONSUCODE-1913,DIRECTA-DIRECTA-5-2026-UNASAM/C-1,2026-07-22T20:53:00-05:00
ocds-dgv273-seacev3-1232067,ocds-dgv273-seacev3-1233191,PE-CONSUCODE-819,COMPRE-COMPRE-8-2026-DEC-MDV/LC-1,2026-07-08T11:26:00-05:00
ocds-dgv273-seacev3-1231806,ocds-dgv273-seacev3-1234146,PE-CONSUCODE-1331,LP-ABR-12-2026-CS-MDPP-1,2026-07-07T18:47:00-05:00
ocds-dgv273-seacev3-1231543,ocds-dgv273-seacev3-1232042,PE-CONSUCODE-2543,LP-SM-52-2026-ESSALUD/CEABE-1-1,2026-07-06T21:16:00-05:00
ocds-dgv273-seacev3-1227795,ocds-dgv273-seacev3-1227810,PE-CONSUCODE-200547,LP-ABR-4-2026-DEC/GSRGSC-1,2026-07-07T16:03:00-05:00
ocds-dgv273-seacev3-1229174,ocds-dgv273-seacev3-1233787,PE-CONSUCODE-2439,LP-ABR-1-2026-SIMACH-1,2026-07-03T12:21:00-05:00
ocds-dgv273-seacev3-1234486,ocds-dgv273-seacev3-1235140,PE-CONSUCODE-1268,CP-ABR-1-2026-MDL-CS-1,2026-07-16T18:20:00-05:00
ocds-dgv273-seacev3-1230394,ocds-dgv273-seacev3-1232094,PE-CONSUCODE-325,COMPRE-COMPRE-2-2026-MDT/DEC-2,2026-07-02T11:18:00-05:00
ocds-dgv273-seacev3-1231759,ocds-dgv273-seacev3-1232134,PE-CONSUCODE-10248,CONV-PROC-1-2026-MGP/DIRCOMAR-1,2026-07-07T17:17:00-05:00
ocds-dgv273-seacev3-1229708,ocds-dgv273-seacev3-1231879,PE-CONSUCODE-1556,COMPRE-COMPRE-1-2026-HMPP/BIENES-1,2026-07-01T00:24:00-05:00
ocds-dgv273-seacev3-1230413,ocds-dgv273-seacev3-1233403,PE-CONSUCODE-10576,LP-ABR-3-2026-GRP/RSSR/OC-1,2026-07-09T23:57:00-05:00
ocds-dgv273-seacev3-1251524,ocds-dgv273-seacev3-1238446,PE-CONSUCODE-1979,LP-ABR-8-2026-INS-1,2026-08-04T19:12:00-05:00
ocds-dgv273-seacev3-1244392,ocds-dgv273-seacev3-1251354,PE-CONSUCODE-374,LP-ABR-41-2026-DEC -MDCH-1,2026-08-26T09:27:00-05:00
ocds-dgv273-seacev3-1250883,ocds-dgv273-seacev3-1243919,PE-CONSUCODE-195,LP-ABR-2-2026-MDP/CS-1,2026-08-25T16:17:00-05:00
ocds-dgv273-seacev3-1250152,ocds-dgv273-seacev3-1243801,PE-CONSUCODE-776,CP-ABR-5-2026-MDL/C-2,2026-08-24T10:35:00-05:00
ocds-dgv273-seacev3-1244711,ocds-dgv273-seacev3-1249842,PE-CONSUCODE-1708,CP-ABR-2-2026-MDP/CS-1,2026-08-28T20:16:00-05:00
ocds-dgv273-seacev3-1244951,ocds-dgv273-seacev3-1247072,PE-CONSUCODE-1886,LP-ABR-12-2026-UNALM-1-1,2026-08-27T15:26:00-05:00
ocds-dgv273-seacev3-2026-1921-51,ocds-dgv273-seacev3-1242469,PE-CONSUCODE-1921,CP-ABR-27-2026-OSINERGMIN-1,2026-08-05T20:24:00-05:00
ocds-dgv273-seacev3-1250481,ocds-dgv273-seacev3-1236047,PE-CONSUCODE-1850,LP-ABR-13-2026-CS/MPJB-1,2026-08-03T23:38:00-05:00
ocds-dgv273-seacev3-1238654,ocds-dgv273-seacev3-1248563,PE-CONSUCODE-10215,LP-SM-1-2026-HNDM-OC-1,2026-08-04T18:46:00-05:00
ocds-dgv273-seacev3-2026-6-51,ocds-dgv273-seacev3-1246106,PE-CONSUCODE-6,LP-ABR-11-2026-CR-1,2026-08-31T19:20:00-05:00
ocds-dgv273-seacev3-1243122,ocds-dgv273-seacev3-1250598,PE-CONSUCODE-879,LP-SM-1-2026-MDP/CS-1,2026-08-20T19:39:00-05:00
ocds-dgv273-seacev3-1244763,ocds-dgv273-seacev3-1245247,PE-CONSUCODE-749,LP-ABR-66-2026-C-MPC-1,2026-08-26T17:22:00-05:00
ocds-dgv273-seacev3-1242683,ocds-dgv273-seacev3-1251729,PE-CONSUCODE-773,LP-SM-2-2026-MPC-C-1,2026-08-25T18:54:00-05:00
ocds-dgv273-seacev3-1238871,ocds-dgv273-seacev3-1249448,PE-CONSUCODE-2376,LP-ABR-6-2026-SEMAPACH S.A.-1,2026-08-05T08:30:00-05:00
ocds-dgv273-seacev3-1238543,ocds-dgv273-seacev3-1238925,PE-CONSUCODE-1894,LP-SM-1-2026-UNT/C-1,2026-08-04T19:11:00-05:00
ocds-dgv273-seacev3-1245866,ocds-dgv273-seacev3-1238925,PE-CONSUCODE-1894,LP-SM-1-2026-UNT/C-1,2026-08-04T19:11:00-05:00
ocds-dgv273-seacev3-1244351,ocds-dgv273-seacev3-1246158,PE-CONSUCODE-207,LP-ABR-5-2026-MDC/CS-1,2026-08-25T19:09:00-05:00
ocds-dgv273-seacev3-1245231,ocds-dgv273-seacev3-1248696,PE-CONSUCODE-220,LP-ABR-2-2026-MDP/OC-1-1,2026-08-27T18:23:00-05:00
ocds-dgv273-seacev3-1251668,ocds-dgv273-seacev3-1238120,PE-CONSUCODE-10444,SIE-SIE-15-2026-HRDC-2,2026-08-03T14:52:00-05:00
ocds-dgv273-seacev3-1245652,ocds-dgv273-seacev3-2026-1316-13,PE-CONSUCODE-1316,LP-ABR-3-2026-C/MDC.-2,2026-08-28T18:15:00-05:00
ocds-dgv273-seacev3-1251584,ocds-dgv273-seacev3-1238653,PE-CONSUCODE-747,CP-ABR-14-2026-CS-MDV-1,2026-08-04T19:07:00-05:00
ocds-dgv273-seacev3-1242954,ocds-dgv273-seacev3-1250290,PE-CONSUCODE-1823,LP-SM-2-2026-MPT-1,2026-08-19T23:01:00-05:00
ocds-dgv273-seacev3-1251929,ocds-dgv273-seacev3-1250290,PE-CONSUCODE-1823,LP-SM-2-2026-MPT-1,2026-08-19T23:01:00-05:00
ocds-dgv273-seacev3-1244670,ocds-dgv273-seacev3-1245504,PE-CONSUCODE-593,DIRECTA-DIRECTA-3-2026-MPPSS-OC-1,2026-08-27T11:59:00-05:00
ocds-dgv273-seacev3-1238195,ocds-dgv273-seacev3-1248202,PE-CONSUCODE-1874,CP CON-SM-1-2026-MDY/C-1,2026-08-05T23:45:00-05:00
ocds-dgv273-seacev3-1249879,ocds-dgv273-seacev3-1245454,PE-CONSUCODE-955,LP-SM-2-2026-MDQ-CS-1,2026-08-28T16:59:00-05:00
ocds-dgv273-seacev3-1244819,ocds-dgv273-seacev3-1238642,PE-CONSUCODE-2543,LP-SM-1-2026-ESSALUD/RAPA-1,2026-08-04T17:36:00-05:00
ocds-dgv273-seacev3-1250406,ocds-dgv273-seacev3-1243198,PE-CONSUCODE-1630,LP-SM-1-2026-MDIE-CS-1,2026-08-20T18:41:00-05:00
ocds-dgv273-seacev3-1250497,ocds-dgv273-seacev3-1245176,PE-CONSUCODE-1039,LP-ABR-20-2026-MPCH-C-1,2026-08-27T16:29:00-05:00
ocds-dgv273-seacev3-1238085,ocds-dgv273-seacev3-1249847,PE-CONSUCODE-1895,LP-ABR-4-2026-UNTUMBES-OC-2,2026-08-03T15:36:00-05:00
ocds-dgv273-seacev3-1242116,ocds-dgv273-seacev3-1244755,PE-CONSUCODE-986,LP-ABR-2-2026-MDS/CS-1,2026-08-20T11:03:00-05:00
ocds-dgv273-seacev3-1244228,ocds-dgv273-seacev3-1245850,PE-CONSUCODE-1252,LP-SM-2-2026-MDS/ C-1,2026-08-28T19:16:00-05:00
ocds-dgv273-seacev3-1251762,ocds-dgv273-seacev3-1238595,PE-CONSUCODE-10448,COMPRE-COMPRE-3-2026-GERAGRI/DEC-1,2026-08-04T16:20:00-05:00
ocds-dgv273-seacev3-1248533,ocds-dgv273-seacev3-1242690,PE-CONSUCODE-506,LP-SM-1-2026-MDA/CS-1,2026-08-19T22:03:00-05:00
ocds-dgv273-seacev3-1251463,ocds-dgv273-seacev3-1241664,PE-CONSUCODE-656,LP-SM-1-2026-MDP/CS-1,2026-08-14T19:37:00-05:00
ocds-dgv273-seacev3-1245810,ocds-dgv273-seacev3-1248501,PE-CONSUCODE-886,CP-ABR-1-2026-MDCC/CS-1,2026-08-31T15:29:00-05:00
ocds-dgv273-seacev3-1248565,ocds-dgv273-seacev3-1238200,PE-CONSUCODE-1613,LP-SM-1-2026-MDCH-C-1,2026-08-04T23:24:00-05:00
ocds-dgv273-seacev3-1240599,ocds-dgv273-seacev3-1244533,PE-CONSUCODE-532,LP-ABR-2-2026-MDH/DEC-1,2026-08-12T19:05:00-05:00
ocds-dgv273-seacev3-1251121,ocds-dgv273-seacev3-1244359,PE-CONSUCODE-1179,LP-SM-1-2026-MDSRS-CS-1,2026-08-27T17:25:00-05:00
ocds-dgv273-seacev3-1239163,ocds-dgv273-seacev3-1245079,PE-CONSUCODE-1605,LP-ABR-1-2026-MDL/CS-1,2026-08-05T18:42:00-05:00
ocds-dgv273-seacev3-1240897,ocds-dgv273-seacev3-2026-1191-25,PE-CONSUCODE-1191,CP-ABR-14-2026-MPT/ODC-1,2026-08-12T19:50:00-05:00
ocds-dgv273-seacev3-1241784,ocds-dgv273-seacev3-2026-2408-141,PE-CONSUCODE-2408,LP-ABR-29-2026-ES-1,2026-08-07T16:35:00-05:00
ocds-dgv273-seacev3-1245426,ocds-dgv273-seacev3-1245114,PE-CONSUCODE-200231,CP CON-SM-3-2026-MINEM/DGER-1,2026-08-27T16:12:00-05:00
ocds-dgv273-seacev3-1246170,ocds-dgv273-seacev3-1251201,PE-CONSUCODE-1561,LP-ABR-4-2026-MDP-1,2026-08-31T23:55:00-05:00
ocds-dgv273-seacev3-1249763,ocds-dgv273-seacev3-1245091,PE-CONSUCODE-382,CP-ABR-3-2026-CS-MDP/GRAU.-1,2026-08-27T13:47:00-05:00
ocds-dgv273-seacev3-1240761,ocds-dgv273-seacev3-1246642,PE-CONSUCODE-200117,LP-ABR-13-2026-UEHAL-1,2026-08-13T16:44:00-05:00
ocds-dgv273-seacev3-1239360,ocds-dgv273-seacev3-1246804,PE-CONSUCODE-207,LP-SM-1-2026-MDC/C-1,2026-08-07T12:00:00-05:00
ocds-dgv273-seacev3-1238523,ocds-dgv273-seacev3-1240371,PE-CONSUCODE-754,CP-ABR-4-2026-COMITE/MDSS-1,2026-08-04T12:43:00-05:00
ocds-dgv273-seacev3-1242220,ocds-dgv273-seacev3-1249738,PE-CONSUCODE-34,LP-SM-7-2026-GRA--1,2026-08-18T15:27:00-05:00
ocds-dgv273-seacev3-1239174,ocds-dgv273-seacev3-1250261,PE-CONSUCODE-217,CP-ABR-18-2026-MDHS/CS-1,2026-08-05T18:34:00-05:00
ocds-dgv273-seacev3-1240923,ocds-dgv273-seacev3-1249342,PE-CONSUCODE-1402,LP-ABR-4-2026-EV/MDS-1,2026-08-12T19:30:00-05:00
ocds-dgv273-seacev3-1245220,ocds-dgv273-seacev3-1250738,PE-CONSUCODE-203086,LP-ABR-16-2026-HEVES-MINSA-1,2026-08-27T16:55:00-05:00
ocds-dgv273-seacev3-1250390,ocds-dgv273-seacev3-1238617,PE-CONSUCODE-726,LP-ABR-8-2026-MDC/C-1,2026-08-04T18:23:00-05:00
ocds-dgv273-seacev3-1245391,ocds-dgv273-seacev3-1248515,PE-CONSUCODE-91,LP-ABR-1-2026-MDC/CS-1,2026-08-27T23:17:00-05:00
ocds-dgv273-seacev3-1250302,ocds-dgv273-seacev3-1241754,PE-CONSUCODE-10610,LP-SM-1-2026-GRU-GGR-GTP-C-1,2026-08-17T00:17:00-05:00
ocds-dgv273-seacev3-1243251,ocds-dgv273-seacev3-1243459,PE-CONSUCODE-1213,LP-ABR-3-2026-MDM/ C-1,2026-08-10T10:44:00-05:00
ocds-dgv273-seacev3-1238893,ocds-dgv273-seacev3-1243459,PE-CONSUCODE-1213,LP-ABR-3-2026-MDM/ C-1,2026-08-10T10:44:00-05:00
ocds-dgv273-seacev3-1245717,ocds-dgv273-seacev3-1248790,PE-CONSUCODE-1789,LP-ABR-1-2026-MDP/CS-1,2026-08-28T15:54:00-05:00
ocds-dgv273-seacev3-1250079,ocds-dgv273-seacev3-1240894,PE-CONSUCODE-1875,CP-ABR-8-2026-MDCV-CS-1,2026-08-12T19:57:00-05:00
ocds-dgv273-seacev3-1249705,ocds-dgv273-seacev3-2026-2397-48,PE-CONSUCODE-2397,LP-ABR-18-2026-SAN GABAN S.A.-1,2026-08-27T16:22:00-05:00
ocds-dgv273-seacev3-1250794,ocds-dgv273-seacev3-1237960,PE-CONSUCODE-53,CP CON-SM-34-2026-GRU-GR-C-1,2026-08-03T18:15:00-05:00
ocds-dgv273-seacev3-1241546,ocds-dgv273-seacev3-1249598,PE-CONSUCODE-48,LP-ABR-7-2026-GRP-GRI-C-LPAO-1,2026-08-14T18:14:00-05:00
ocds-dgv273-seacev3-1240241,ocds-dgv273-seacev3-1240175,PE-CONSUCODE-291,LP-ABR-7-2026-MDM/CS-1,2026-08-11T07:47:00-05:00
ocds-dgv273-seacev3-1236088,ocds-dgv273-seacev3-1242882,PE-CONSUCODE-2346,CP-ABR-2-2026-DEC-EPSBARRANCA-1,2026-08-04T17:32:00-05:00
ocds-dgv273-seacev3-1249114,ocds-dgv273-seacev3-1240574,PE-CONSUCODE-1549,LP-ABR-4-2026-CE/MDP-1,2026-08-19T20:46:00-05:00
ocds-dgv273-seacev3-1242693,ocds-dgv273-seacev3-1242007,PE-CONSUCODE-20005,LP-ABR-5-2026-GRC-C-1,2026-08-17T18:16:00-05:00
ocds-dgv273-seacev3-1238819,ocds-dgv273-seacev3-1242331,PE-CONSUCODE-584,CP-ABR-3-2026-MDC/OEC-1,2026-08-05T13:28:00-05:00
ocds-dgv273-seacev3-1243371,ocds-dgv273-seacev3-1250741,PE-CONSUCODE-200051,LP-ABR-7-2026-HGJ-2,2026-08-21T10:59:00-05:00
ocds-dgv273-seacev3-1247864,ocds-dgv273-seacev3-1235648,PE-CONSUCODE-200278,CP SER-SM-1-2026-GSRCH/CS-1,2026-08-10T09:32:00-05:00
ocds-dgv273-seacev3-1243699,ocds-dgv273-seacev3-1246994,PE-CONSUCODE-870,LP-ABR-4-2026-MDP/C-1,2026-08-21T18:21:00-05:00
ocds-dgv273-seacev3-1239771,ocds-dgv273-seacev3-1247021,PE-CONSUCODE-10368,CP-ABR-1-2026-GRSM-PEAM/DEC-1,2026-08-07T23:39:00-05:00
ocds-dgv273-seacev3-1246285,ocds-dgv273-seacev3-1239355,PE-CONSUCODE-1293,LP-SM-1-2026-MDP/C-1,2026-08-11T23:08:00-05:00
ocds-dgv273-seacev3-1238335,ocds-dgv273-seacev3-1240954,PE-CONSUCODE-1167,LP-ABR-2-2026-CS/MDLU-1,2026-08-04T17:52:00-05:00
ocds-dgv273-seacev3-1238415,ocds-dgv273-seacev3-1249910,PE-CONSUCODE-10541,LP-ABR-1-2026-OEC/DRTC/MOQ-1,2026-08-04T09:08:00-05:00
ocds-dgv273-seacev3-1241295,ocds-dgv273-seacev3-1242003,PE-CONSUCODE-855,COMPRE-COMPRE-1-2026-MDO-2,2026-08-13T18:55:00-05:00
ocds-dgv273-seacev3-1245362,ocds-dgv273-seacev3-1246400,PE-CONSUCODE-809,LP-ABR-3-2026-MDP/C-1,2026-08-27T20:17:00-05:00
ocds-dgv273-seacev3-1242631,ocds-dgv273-seacev3-1250719,PE-CONSUCODE-1068,LP-ABR-22-2026-MPH/C-1,2026-08-24T11:22:00-05:00
ocds-dgv273-seacev3-1251076,ocds-dgv273-seacev3-1243518,PE-CONSUCODE-10046,LP-SM-1-2026-IRO/COMITE-1,2026-08-21T14:36:00-05:00
ocds-dgv273-seacev3-1250584,ocds-dgv273-seacev3-1242459,PE-CONSUCODE-2543,CP-ABR-4-2026-ESSALUD/RALL-1,2026-08-18T18:52:00-05:00
ocds-dgv273-seacev3-1240622,ocds-dgv273-seacev3-1243253,PE-CONSUCODE-201605,LP-ABR-2-2026-UESRDAC/COMITÉ-1,2026-08-12T07:40:00-05:00
ocds-dgv273-seacev3-1243359,ocds-dgv273-seacev3-1244978,PE-CONSUCODE-1679,COMPRE-COMPRE-4-2026-MDA/DEC-1,2026-08-26T00:03:00-05:00
ocds-dgv273-seacev3-1243187,ocds-dgv273-seacev3-1245191,PE-CONSUCODE-224,COMPRE-COMPRE-4-2026-MDSM/OEC-1,2026-08-20T16:29:00-05:00
ocds-dgv273-seacev3-1245628,ocds-dgv273-seacev3-1251263,PE-CONSUCODE-621,SIE-SIE-1-2026-MDLL/OC-1,2026-08-28T16:56:00-05:00
ocds-dgv273-seacev3-1251027,ocds-dgv273-seacev3-2026-1642-7,PE-CONSUCODE-1642,LP-ABR-19-2026-MPS/C-1,2026-08-05T19:39:00-05:00
ocds-dgv273-seacev3-1246100,ocds-dgv273-seacev3-1247637,PE-CONSUCODE-2009,LP-ABR-65-2026-GRAP/OC-1,2026-08-31T19:46:00-05:00
ocds-dgv273-seacev3-1243126,ocds-dgv273-seacev3-1242330,PE-CONSUCODE-201185,LP-SM-2-2026-CS-GSRC-1,2026-08-18T18:50:00-05:00
ocds-dgv273-seacev3-1250292,ocds-dgv273-seacev3-1241847,PE-CONSUCODE-10247,CP-ABR-13-2026-EP/UO 0750-1,2026-08-17T15:43:00-05:00
ocds-dgv273-seacev3-2026-2437-6,ocds-dgv273-seacev3-1247052,PE-CONSUCODE-2437,LP-ABR-2-2026-SERPOST S.A.-1,2026-08-27T15:35:00-05:00
ocds-dgv273-seacev3-1238252,ocds-dgv273-seacev3-1239957,PE-CONSUCODE-10195,LP-ABR-10-2026-INCN-1,2026-08-03T19:17:00-05:00
ocds-dgv273-seacev3-2026-809-16,ocds-dgv273-seacev3-1246389,PE-CONSUCODE-809,LP-ABR-4-2026-MDP/C-1,2026-08-26T20:35:00-05:00
ocds-dgv273-seacev3-1245756,ocds-dgv273-seacev3-1248469,PE-CONSUCODE-1662,LP-ABR-2-2026-MDV/CS-1,2026-08-31T14:13:00-05:00
ocds-dgv273-seacev3-1242463,ocds-dgv273-seacev3-1248468,PE-CONSUCODE-369,CP-ABR-26-2026-MPCT-1,2026-08-18T18:44:00-05:00
ocds-dgv273-seacev3-1246426,ocds-dgv273-seacev3-1238725,PE-CONSUCODE-203887,CP CON-SM-3-2026-PASLC-1,2026-08-05T21:00:00-05:00
ocds-dgv273-seacev3-1238350,ocds-dgv273-seacev3-1240195,PE-CONSUCODE-1745,LP-ABR-5-2026-MDA/C-1,2026-08-03T23:00:00-05:00
ocds-dgv273-seacev3-1244118,ocds-dgv273-seacev3-1244776,PE-CONSUCODE-918,CP-ABR-4-2026-CS/MDS-1,2026-08-24T23:14:00-05:00
ocds-dgv273-seacev3-2026-1982-10,ocds-dgv273-seacev3-1247787,PE-CONSUCODE-1982,CP-ABR-16-2026-IPD/CS-1,2026-08-12T22:24:00-05:00
ocds-dgv273-seacev3-1249579,ocds-dgv273-seacev3-1244086,PE-CONSUCODE-950,LP-ABR-18-2026-MPHCO/C-1,2026-08-24T23:59:00-05:00
ocds-dgv273-seacev3-1218760,ocds-dgv273-seacev3-1243247,PE-CONSUCODE-10247,LP-ABR-1-2026-EP/UO 0840-1,2026-08-18T04:15:00-05:00
ocds-dgv273-seacev3-1241842,ocds-dgv273-seacev3-2026-2418-55,PE-CONSUCODE-2418,CP SER-SM-4-2026-CORPAC S.A..-1,2026-08-14T18:00:00-05:00
ocds-dgv273-seacev3-1238743,ocds-dgv273-seacev3-1247907,PE-CONSUCODE-35,LP-ABR-29-2026-GRA-SEDECENTRAL-1,2026-08-04T19:30:00-05:00
ocds-dgv273-seacev3-1249068,ocds-dgv273-seacev3-1240656,PE-CONSUCODE-189,LP-ABR-14-2026-MPC/CS-1,2026-08-12T21:14:00-05:00
ocds-dgv273-seacev3-1241348,ocds-dgv273-seacev3-1243260,PE-CONSUCODE-369,LP-ABR-19-2026-MPCT-1,2026-08-13T19:23:00-05:00
ocds-dgv273-seacev3-1239235,ocds-dgv273-seacev3-1239756,PE-CONSUCODE-1684,SIE-SIE-5-2026-MDI/OC-1,2026-08-05T21:16:00-05:00
ocds-dgv273-seacev3-1244387,ocds-dgv273-seacev3-1247692,PE-CONSUCODE-204770,CP-ABR-4-2026-MDM/OC-1,2026-08-25T18:31:00-05:00
ocds-dgv273-seacev3-1241767,ocds-dgv273-seacev3-1246547,PE-CONSUCODE-166,LP-ABR-3-2026-MDLM/CS-1,2026-08-14T13:41:00-05:00
ocds-dgv273-seacev3-1241339,ocds-dgv273-seacev3-1246547,PE-CONSUCODE-166,LP-ABR-3-2026-MDLM/CS-1,2026-08-14T13:41:00-05:00
ocds-dgv273-seacev3-2026-705-33,ocds-dgv273-seacev3-1250145,PE-CONSUCODE-705,CP-ABR-11-2026-MDSJL/C-1,2026-08-05T09:09:00-05:00
ocds-dgv273-seacev3-1241125,ocds-dgv273-seacev3-1250201,PE-CONSUCODE-10249,LP-ABR-4-2026-SEMAG/FAP-2,2026-08-13T14:25:00-05:00
ocds-dgv273-seacev3-1244119,ocds-dgv273-seacev3-1244139,PE-CONSUCODE-10494,LP-ABR-2-2026-UGEL-ASCOPE-1,2026-08-24T22:54:00-05:00
ocds-dgv273-seacev3-1250176,ocds-dgv273-seacev3-1243855,PE-CONSUCODE-823,CP-ABR-11-2026-MPP-C-1,2026-08-24T14:12:00-05:00
ocds-dgv273-seacev3-1250241,ocds-dgv273-seacev3-1244736,PE-CONSUCODE-1921,CP SER-SM-25-2026-OSINERGMIN-1,2026-08-26T16:00:00-05:00
ocds-dgv273-seacev3-1238115,ocds-dgv273-seacev3-1244079,PE-CONSUCODE-10595,CP-ABR-11-2026-OGESS-BM/C-1,2026-08-03T18:34:00-05:00
ocds-dgv273-seacev3-1245423,ocds-dgv273-seacev3-2026-1900-15,PE-CONSUCODE-1900,AS-SM-5-2025-UNS-2,2026-08-20T16:57:00-05:00
ocds-dgv273-seacev3-1249028,ocds-dgv273-seacev3-1240645,PE-CONSUCODE-189,LP-ABR-13-2026-MPC/CS-1,2026-08-12T21:13:00-05:00
ocds-dgv273-seacev3-1242060,ocds-dgv273-seacev3-1244897,PE-CONSUCODE-1391,LP-ABR-14-2026-MPH/C-1,2026-08-17T18:37:00-05:00
ocds-dgv273-seacev3-1237754,ocds-dgv273-seacev3-1248496,PE-CONSUCODE-803,COMPRE-COMPRE-3-2026-MDQ/CH-1,2026-08-03T11:28:00-05:00
ocds-dgv273-seacev3-1245983,ocds-dgv273-seacev3-1247087,PE-CONSUCODE-1045,LP-ABR-4-2026-/CS-MDPN-1,2026-08-31T17:27:00-05:00
ocds-dgv273-seacev3-1245744,ocds-dgv273-seacev3-1248194,PE-CONSUCODE-1684,LP-ABR-3-2026-MDI/OC-2,2026-08-28T20:51:00-05:00
ocds-dgv273-seacev3-1243872,ocds-dgv273-seacev3-1248534,PE-CONSUCODE-1116,LP-ABR-11-2026-C/MDP-1,2026-08-24T22:17:00-05:00
ocds-dgv273-seacev3-1248567,ocds-dgv273-seacev3-1248942,PE-CONSUCODE-632,LP-ABR-5-2026-MDC/CS-1,2026-08-26T22:06:00-05:00
ocds-dgv273-seacev3-1244609,ocds-dgv273-seacev3-1248942,PE-CONSUCODE-632,LP-ABR-5-2026-MDC/CS-1,2026-08-26T22:06:00-05:00
ocds-dgv273-seacev3-1242506,ocds-dgv273-seacev3-1248091,PE-CONSUCODE-718,LP-ABR-6-2026-MDC/CS-1,2026-08-19T12:38:00-05:00
ocds-dgv273-seacev3-1243668,ocds-dgv273-seacev3-1249978,PE-CONSUCODE-10471,SIE-SIE-2-2026-DIRESA-ICA-OEC-1,2026-08-21T18:20:00-05:00
ocds-dgv273-seacev3-1241728,ocds-dgv273-seacev3-1241768,PE-CONSUCODE-166,LP-ABR-4-2026-MDLM/CS-1,2026-08-14T13:41:00-05:00
ocds-dgv273-seacev3-1243358,ocds-dgv273-seacev3-1245766,PE-CONSUCODE-256,CP-ABR-2-2026-MPP/CS-1,2026-08-20T23:40:00-05:00
ocds-dgv273-seacev3-1245313,ocds-dgv273-seacev3-1249992,PE-CONSUCODE-281,CP-ABR-1-2026-MDAU/CS-1,2026-08-27T19:27:00-05:00
ocds-dgv273-seacev3-1245131,ocds-dgv273-seacev3-1249788,PE-CONSUCODE-1020,LP-ABR-2-2026-MDP-CS-1,2026-08-28T19:29:00-05:00
ocds-dgv273-seacev3-1249756,ocds-dgv273-seacev3-1249788,PE-CONSUCODE-1020,LP-ABR-2-2026-MDP-CS-1,2026-08-28T19:29:00-05:00
ocds-dgv273-seacev3-2026-1752-3,ocds-dgv273-seacev3-1247786,PE-CONSUCODE-1752,LP-ABR-7-2026-MPM/CS-1,2026-08-28T20:54:00-05:00
ocds-dgv273-seacev3-1248600,ocds-dgv273-seacev3-2026-2409-54,PE-CONSUCODE-2409,LP-SM-9-2026-SEAL-1,2026-08-25T18:10:00-05:00
ocds-dgv273-seacev3-1246626,ocds-dgv273-seacev3-1245657,PE-CONSUCODE-1787,LP-SM-3-2026-CS-MDNC-1,2026-08-28T20:08:00-05:00
ocds-dgv273-seacev3-1243843,ocds-dgv273-seacev3-1247435,PE-CONSUCODE-1002,LP-ABR-2-2026-MPPI/OC-2,2026-08-24T13:05:00-05:00
ocds-dgv273-seacev3-1238512,ocds-dgv273-seacev3-1242926,PE-CONSUCODE-10373,CP-ABR-5-2026-GRA/GSRB/CS-1,2026-08-04T16:17:00-05:00
ocds-dgv273-seacev3-1238092,ocds-dgv273-seacev3-1239792,PE-CONSUCODE-951,LP-ABR-6-2026-MDA/CS-1,2026-08-03T18:44:00-05:00
ocds-dgv273-seacev3-1244484,ocds-dgv273-seacev3-1247541,PE-CONSUCODE-1161,LP-ABR-22-2026-CS/MDRN-1,2026-08-25T20:38:00-05:00
ocds-dgv273-seacev3-1241727,ocds-dgv273-seacev3-1248568,PE-CONSUCODE-13,CP CON-SM-1-2026-EF/43-1,2026-08-14T22:05:00-05:00
ocds-dgv273-seacev3-1245380,ocds-dgv273-seacev3-1246984,PE-CONSUCODE-1673,CP-ABR-6-2026-MDSA/C-1,2026-08-27T22:58:00-05:00
ocds-dgv273-seacev3-1243404,ocds-dgv273-seacev3-1248427,PE-CONSUCODE-710,LP-ABR-8-2026-MDLL/CS-1-1,2026-08-21T11:19:00-05:00
ocds-dgv273-seacev3-1242542,ocds-dgv273-seacev3-1246466,PE-CONSUCODE-1725,LP-ABR-2-2026-MDP/CS-1,2026-08-19T13:07:00-05:00
ocds-dgv273-seacev3-1245765,ocds-dgv273-seacev3-1246466,PE-CONSUCODE-1725,LP-ABR-2-2026-MDP/CS-1,2026-08-19T13:07:00-05:00
ocds-dgv273-seacev3-1240773,ocds-dgv273-seacev3-1240247,PE-CONSUCODE-10194,LP-SM-7-2026-INEN-1,2026-08-11T18:07:00-05:00
ocds-dgv273-seacev3-1239121,ocds-dgv273-seacev3-2026-200195-149,PE-CONSUCODE-200191,CP-ABR-32-2026-HDNA-1,2026-08-05T18:35:00-05:00
ocds-dgv273-seacev3-1245669,ocds-dgv273-seacev3-2026-2344-13,PE-CONSUCODE-2344,CP SER-SM-1-2026-EMAPA CAÑETE S.A.-1,2026-08-04T19:54:00-05:00
ocds-dgv273-seacev3-1239763,ocds-dgv273-seacev3-1243924,PE-CONSUCODE-646,LP-ABR-3-2026-MDG-1,2026-08-07T23:38:00-05:00
ocds-dgv273-seacev3-1245108,ocds-dgv273-seacev3-1248218,PE-CONSUCODE-373,LP-ABR-4-2026-MDM-1,2026-08-27T17:23:00-05:00
